surface,scenario,schedule,mode,method,tolerance,budget,n_worlds,released_mae,released_bad_rate,n_released,released,bad_release,path_covered,new_n,error,width,certificate_covered
quadratic,bridgeable,nearest,rinf,uniform__minimum,0.2,3,200,,,0,0,0,1,288,0.199664273624,1.18279019276,1
quadratic,bridgeable,nearest,rinf,uniform__minimum,0.3,0,200,,,0,0,0,1,0,0.350224851839,1.41661884192,1
quadratic,bridgeable,nearest,rinf,uniform__minimum,0.3,1,200,,,0,0,0,1,96,0.282489556867,1.30868236655,1
quadratic,bridgeable,nearest,rinf,uniform__minimum,0.3,2,200,,,0,0,0,1,192,0.232142587772,1.23568004568,1
quadratic,bridgeable,nearest,rinf,uniform__minimum,0.3,3,200,,,0,0,0,1,288,0.199664273624,1.18279019276,1
quadratic,bridgeable,random,r2,inverse_variance__minimum,0.2,0,200,,,0,0,0,1,0,0.350224851839,1.29193080461,1
quadratic,bridgeable,random,r2,inverse_variance__minimum,0.2,1,200,,,0,0,0,1,96,0.333960223006,1.24977487086,1
quadratic,bridgeable,random,r2,inverse_variance__minimum,0.2,2,200,,,0,0,0,1,192,0.318321298174,1.20890078639,1
quadratic,bridgeable,random,r2,inverse_variance__minimum,0.2,3,200,,,0,0,0,1,288,0.303896805376,1.17065331061,1
quadratic,bridgeable,random,r2,inverse_variance__minimum,0.3,0,200,,,0,0,0,1,0,0.350224851839,1.29193080461,1
quadratic,bridgeable,random,r2,inverse_variance__minimum,0.3,1,200,,,0,0,0,1,96,0.333960223006,1.24977487086,1
quadratic,bridgeable,random,r2,inverse_variance__minimum,0.3,2,200,,,0,0,0,1,192,0.318321298174,1.20890078639,1
quadratic,bridgeable,random,r2,inverse_variance__minimum,0.3,3,200,,,0,0,0,1,288,0.303896805376,1.17065331061,1
quadratic,bridgeable,random,r2,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,0.266788554076,1.19566368205,1
quadratic,bridgeable,random,r2,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.203804897817,1.17705191162,1
quadratic,bridgeable,random,r2,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.150436800305,1.1219858913,1
quadratic,bridgeable,random,r2,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.116688496936,1.03657081527,1
quadratic,bridgeable,random,r2,nearest_source__minimum,0.3,0,200,,,0,0,0,1,0,0.266788554076,1.19566368205,1
quadratic,bridgeable,random,r2,nearest_source__minimum,0.3,1,200,,,0,0,0,1,96,0.203804897817,1.17705191162,1
quadratic,bridgeable,random,r2,nearest_source__minimum,0.3,2,200,,,0,0,0,1,192,0.150436800305,1.1219858913,1
quadratic,bridgeable,random,r2,nearest_source__minimum,0.3,3,200,,,0,0,0,1,288,0.116688496936,1.03657081527,1
quadratic,bridgeable,random,r2,optimized__barycentric,0.2,0,200,,,0,0,0,1,0,0.291037748082,1.16853597048,1
quadratic,bridgeable,random,r2,optimized__barycentric,0.2,1,200,,,0,0,0,1,96,0.0867640845067,0.694516318956,1
quadratic,bridgeable,random,r2,optimized__barycentric,0.2,2,200,,,0,0,0,1,192,0.0407861119636,0.491531584177,1
quadratic,bridgeable,random,r2,optimized__barycentric,0.2,3,200,0.0339764437301,0,53,0.265,0,1,288,0.0340448473943,0.420468908125,1
quadratic,bridgeable,random,r2,optimized__barycentric,0.3,0,200,,,0,0,0,1,0,0.291037748082,1.16853597048,1
quadratic,bridgeable,random,r2,optimized__barycentric,0.3,1,200,0.0423328698757,0,99,0.495,0,1,96,0.0867640845067,0.694516318956,1
quadratic,bridgeable,random,r2,optimized__barycentric,0.3,2,200,0.0384941024008,0,182,0.91,0,1,192,0.0407861119636,0.491531584177,1
quadratic,bridgeable,random,r2,optimized__barycentric,0.3,3,200,0.0340448473943,0,200,1,0,1,288,0.0340448473943,0.420468908125,1
quadratic,bridgeable,random,r2,optimized__lipschitz,0.2,0,200,,,0,0,0,1,0,0.285806097661,1.18103299904,1
quadratic,bridgeable,random,r2,optimized__lipschitz,0.2,1,200,,,0,0,0,1,96,0.206201681142,1.08472665275,1
quadratic,bridgeable,random,r2,optimized__lipschitz,0.2,2,200,,,0,0,0,1,192,0.145503790444,1.00896314299,1
quadratic,bridgeable,random,r2,optimized__lipschitz,0.2,3,200,,,0,0,0,1,288,0.0979922832425,0.933782609069,1
quadratic,bridgeable,random,r2,optimized__lipschitz,0.3,0,200,,,0,0,0,1,0,0.285806097661,1.18103299904,1
quadratic,bridgeable,random,r2,optimized__lipschitz,0.3,1,200,,,0,0,0,1,96,0.206201681142,1.08472665275,1
quadratic,bridgeable,random,r2,optimized__lipschitz,0.3,2,200,,,0,0,0,1,192,0.145503790444,1.00896314299,1
quadratic,bridgeable,random,r2,optimized__lipschitz,0.3,3,200,,,0,0,0,1,288,0.0979922832425,0.933782609069,1
quadratic,bridgeable,random,r2,optimized__minimum,0.2,0,200,,,0,0,0,1,0,0.291037748082,1.16853597048,1
quadratic,bridgeable,random,r2,optimized__minimum,0.2,1,200,,,0,0,0,1,96,0.0867288677626,0.694426384361,1
quadratic,bridgeable,random,r2,optimized__minimum,0.2,2,200,,,0,0,0,1,192,0.0408059027168,0.491481266768,1
quadratic,bridgeable,random,r2,optimized__minimum,0.2,3,200,0.0339764437301,0,53,0.265,0,1,288,0.0340448473943,0.420468908125,1
quadratic,bridgeable,random,r2,optimized__minimum,0.3,0,200,,,0,0,0,1,0,0.291037748082,1.16853597048,1
quadratic,bridgeable,random,r2,optimized__minimum,0.3,1,200,0.0423328698757,0,99,0.495,0,1,96,0.0867288677626,0.694426384361,1
quadratic,bridgeable,random,r2,optimized__minimum,0.3,2,200,0.0384941024008,0,182,0.91,0,1,192,0.0408059027168,0.491481266768,1
quadratic,bridgeable,random,r2,optimized__minimum,0.3,3,200,0.0340448473943,0,200,1,0,1,288,0.0340448473943,0.420468908125,1
quadratic,bridgeable,random,r2,uniform__minimum,0.2,0,200,,,0,0,0,1,0,0.350224851839,1.29193080461,1
quadratic,bridgeable,random,r2,uniform__minimum,0.2,1,200,,,0,0,0,1,96,0.238541067184,1.05627829589,1
quadratic,bridgeable,random,r2,uniform__minimum,0.2,2,200,,,0,0,0,1,192,0.162348369145,0.868506361422,1
quadratic,bridgeable,random,r2,uniform__minimum,0.2,3,200,,,0,0,0,1,288,0.110461102491,0.72777180277,1
quadratic,bridgeable,random,r2,uniform__minimum,0.3,0,200,,,0,0,0,1,0,0.350224851839,1.29193080461,1
quadratic,bridgeable,random,r2,uniform__minimum,0.3,1,200,,,0,0,0,1,96,0.238541067184,1.05627829589,1
quadratic,bridgeable,random,r2,uniform__minimum,0.3,2,200,,,0,0,0,1,192,0.162348369145,0.868506361422,1
quadratic,bridgeable,random,r2,uniform__minimum,0.3,3,200,0.0374341971139,0,22,0.11,0,1,288,0.110461102491,0.72777180277,1
quadratic,bridgeable,random,rinf,inverse_variance__minimum,0.2,0,200,,,0,0,0,1,0,0.350224851839,1.41661884192,1
quadratic,bridgeable,random,rinf,inverse_variance__minimum,0.2,1,200,,,0,0,0,1,96,0.333960223006,1.38967599496,1
quadratic,bridgeable,random,rinf,inverse_variance__minimum,0.2,2,200,,,0,0,0,1,192,0.318321298174,1.36317827022,1
quadratic,bridgeable,random,rinf,inverse_variance__minimum,0.2,3,200,,,0,0,0,1,288,0.303896805376,1.33853851451,1
quadratic,bridgeable,random,rinf,inverse_variance__minimum,0.3,0,200,,,0,0,0,1,0,0.350224851839,1.41661884192,1
quadratic,bridgeable,random,rinf,inverse_variance__minimum,0.3,1,200,,,0,0,0,1,96,0.333960223006,1.38967599496,1
quadratic,bridgeable,random,rinf,inverse_variance__minimum,0.3,2,200,,,0,0,0,1,192,0.318321298174,1.36317827022,1
quadratic,bridgeable,random,rinf,inverse_variance__minimum,0.3,3,200,,,0,0,0,1,288,0.303896805376,1.33853851451,1
quadratic,bridgeable,random,rinf,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,0.266788554076,1.2002650736,1
quadratic,bridgeable,random,rinf,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.203804897817,1.18712276265,1
quadratic,bridgeable,random,rinf,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.150436800305,1.13461783843,1
quadratic,bridgeable,random,rinf,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.116688496936,1.04976707171,1
quadratic,bridgeable,random,rinf,nearest_source__minimum,0.3,0,200,,,0,0,0,1,0,0.266788554076,1.2002650736,1
quadratic,bridgeable,random,rinf,nearest_source__minimum,0.3,1,200,,,0,0,0,1,96,0.203804897817,1.18712276265,1
quadratic,bridgeable,random,rinf,nearest_source__minimum,0.3,2,200,,,0,0,0,1,192,0.150436800305,1.13461783843,1
quadratic,bridgeable,random,rinf,nearest_source__minimum,0.3,3,200,,,0,0,0,1,288,0.116688496936,1.04976707171,1
quadratic,bridgeable,random,rinf,optimized__barycentric,0.2,0,200,,,0,0,0,1,0,0.267141629626,1.20008954677,1
quadratic,bridgeable,random,rinf,optimized__barycentric,0.2,1,200,,,0,0,0,1,96,0.0850965870018,0.788793318613,1
quadratic,bridgeable,random,rinf,optimized__barycentric,0.2,2,200,,,0,0,0,1,192,0.047975865343,0.655016755087,1
quadratic,bridgeable,random,rinf,optimized__barycentric,0.2,3,200,,,0,0,0,1,288,0.0452139428676,0.629917397184,1
quadratic,bridgeable,random,rinf,optimized__barycentric,0.3,0,200,,,0,0,0,1,0,0.267141629626,1.20008954677,1
quadratic,bridgeable,random,rinf,optimized__barycentric,0.3,1,200,,,0,0,0,1,96,0.0850965870018,0.788793318613,1
quadratic,bridgeable,random,rinf,optimized__barycentric,0.3,2,200,0.0561662567093,0,2,0.01,0,1,192,0.047975865343,0.655016755087,1
quadratic,bridgeable,random,rinf,optimized__barycentric,0.3,3,200,0.0408901459463,0,4,0.02,0,1,288,0.0452139428676,0.629917397184,1
quadratic,bridgeable,random,rinf,optimized__lipschitz,0.2,0,200,,,0,0,0,1,0,0.266788554076,1.2002650736,1
quadratic,bridgeable,random,rinf,optimized__lipschitz,0.2,1,200,,,0,0,0,1,96,0.219113859165,1.12969838672,1
quadratic,bridgeable,random,rinf,optimized__lipschitz,0.2,2,200,,,0,0,0,1,192,0.17750584293,1.07763438608,1
quadratic,bridgeable,random,rinf,optimized__lipschitz,0.2,3,200,,,0,0,0,1,288,0.143087896453,1.02434305382,1
quadratic,bridgeable,random,rinf,optimized__lipschitz,0.3,0,200,,,0,0,0,1,0,0.266788554076,1.2002650736,1
quadratic,bridgeable,random,rinf,optimized__lipschitz,0.3,1,200,,,0,0,0,1,96,0.219113859165,1.12969838672,1
quadratic,bridgeable,random,rinf,optimized__lipschitz,0.3,2,200,,,0,0,0,1,192,0.17750584293,1.07763438608,1
quadratic,bridgeable,random,rinf,optimized__lipschitz,0.3,3,200,,,0,0,0,1,288,0.143087896453,1.02434305382,1
quadratic,bridgeable,random,rinf,optimized__minimum,0.2,0,200,,,0,0,0,1,0,0.267141629626,1.20008954677,1
quadratic,bridgeable,random,rinf,optimized__minimum,0.2,1,200,,,0,0,0,1,96,0.0850965870018,0.788793318613,1
quadratic,bridgeable,random,rinf,optimized__minimum,0.2,2,200,,,0,0,0,1,192,0.047975865343,0.655016755087,1
quadratic,bridgeable,random,rinf,optimized__minimum,0.2,3,200,,,0,0,0,1,288,0.0452139428676,0.629917397184,1
quadratic,bridgeable,random,rinf,optimized__minimum,0.3,0,200,,,0,0,0,1,0,0.267141629626,1.20008954677,1
quadratic,bridgeable,random,rinf,optimized__minimum,0.3,1,200,,,0,0,0,1,96,0.0850965870018,0.788793318613,1
quadratic,bridgeable,random,rinf,optimized__minimum,0.3,2,200,0.0561662567093,0,2,0.01,0,1,192,0.047975865343,0.655016755087,1
quadratic,bridgeable,random,rinf,optimized__minimum,0.3,3,200,0.0408901459463,0,4,0.02,0,1,288,0.0452139428676,0.629917397184,1
quadratic,bridgeable,random,rinf,uniform__minimum,0.2,0,200,,,0,0,0,1,0,0.350224851839,1.41661884192,1
quadratic,bridgeable,random,rinf,uniform__minimum,0.2,1,200,,,0,0,0,1,96,0.238541067184,1.22472659549,1
quadratic,bridgeable,random,rinf,uniform__minimum,0.2,2,200,,,0,0,0,1,192,0.162348369145,1.08525031049,1
quadratic,bridgeable,random,rinf,uniform__minimum,0.2,3,200,,,0,0,0,1,288,0.110461102491,0.985705647425,1
quadratic,bridgeable,random,rinf,uniform__minimum,0.3,0,200,,,0,0,0,1,0,0.350224851839,1.41661884192,1
quadratic,bridgeable,random,rinf,uniform__minimum,0.3,1,200,,,0,0,0,1,96,0.238541067184,1.22472659549,1
quadratic,bridgeable,random,rinf,uniform__minimum,0.3,2,200,,,0,0,0,1,192,0.162348369145,1.08525031049,1
quadratic,bridgeable,random,rinf,uniform__minimum,0.3,3,200,,,0,0,0,1,288,0.110461102491,0.985705647425,1
quadratic,supported,nearest,r2,inverse_variance__minimum,0.2,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,nearest,r2,inverse_variance__minimum,0.2,1,200,0.0138849344503,0,200,1,0,1,96,0.0138849344503,0.265471183368,1
quadratic,supported,nearest,r2,inverse_variance__minimum,0.2,2,200,0.0137692463144,0,200,1,0,1,192,0.0137692463144,0.265911191865,1
quadratic,supported,nearest,r2,inverse_variance__minimum,0.2,3,200,0.0135226370719,0,200,1,0,1,288,0.0135226370719,0.261698905713,1
quadratic,supported,nearest,r2,inverse_variance__minimum,0.3,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,nearest,r2,inverse_variance__minimum,0.3,1,200,0.0138849344503,0,200,1,0,1,96,0.0138849344503,0.265471183368,1
quadratic,supported,nearest,r2,inverse_variance__minimum,0.3,2,200,0.0137692463144,0,200,1,0,1,192,0.0137692463144,0.265911191865,1
quadratic,supported,nearest,r2,inverse_variance__minimum,0.3,3,200,0.0135226370719,0,200,1,0,1,288,0.0135226370719,0.261698905713,1
quadratic,supported,nearest,r2,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,0.0630479098003,0.534461932752,1
quadratic,supported,nearest,r2,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.0869476441659,0.856721076955,1
quadratic,supported,nearest,r2,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.0869476441659,0.856721076955,1
quadratic,supported,nearest,r2,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.0869476441659,0.856721076955,1
quadratic,supported,nearest,r2,nearest_source__minimum,0.3,0,200,0.0631141169487,0,197,0.985,0,1,0,0.0630479098003,0.534461932752,1
quadratic,supported,nearest,r2,nearest_source__minimum,0.3,1,200,0.0761528743248,0,3,0.015,0,1,96,0.0869476441659,0.856721076955,1
quadratic,supported,nearest,r2,nearest_source__minimum,0.3,2,200,0.0761528743248,0,3,0.015,0,1,192,0.0869476441659,0.856721076955,1
quadratic,supported,nearest,r2,nearest_source__minimum,0.3,3,200,0.0761528743248,0,3,0.015,0,1,288,0.0869476441659,0.856721076955,1
quadratic,supported,nearest,r2,optimized__barycentric,0.2,0,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,nearest,r2,optimized__barycentric,0.2,1,200,0.0145720597194,0,200,1,0,1,96,0.0145720597194,0.237401691262,1
quadratic,supported,nearest,r2,optimized__barycentric,0.2,2,200,0.0142207049852,0,200,1,0,1,192,0.0142207049852,0.23591751519,1
quadratic,supported,nearest,r2,optimized__barycentric,0.2,3,200,0.014483733906,0,200,1,0,1,288,0.014483733906,0.234286352238,1
quadratic,supported,nearest,r2,optimized__barycentric,0.3,0,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,nearest,r2,optimized__barycentric,0.3,1,200,0.0145720597194,0,200,1,0,1,96,0.0145720597194,0.237401691262,1
quadratic,supported,nearest,r2,optimized__barycentric,0.3,2,200,0.0142207049852,0,200,1,0,1,192,0.0142207049852,0.23591751519,1
quadratic,supported,nearest,r2,optimized__barycentric,0.3,3,200,0.014483733906,0,200,1,0,1,288,0.014483733906,0.234286352238,1
quadratic,supported,nearest,r2,optimized__lipschitz,0.2,0,200,,,0,0,0,1,0,0.0162971633852,0.458319562859,1
quadratic,supported,nearest,r2,optimized__lipschitz,0.2,1,200,0.00975256418918,0,1,0.005,0,1,96,0.0167178477937,0.447298153687,1
quadratic,supported,nearest,r2,optimized__lipschitz,0.2,2,200,0.00975617353079,0,1,0.005,0,1,192,0.0167182382201,0.447298129403,1
quadratic,supported,nearest,r2,optimized__lipschitz,0.2,3,200,0.00975600493358,0,1,0.005,0,1,288,0.0167183485266,0.447298129277,1
quadratic,supported,nearest,r2,optimized__lipschitz,0.3,0,200,0.0162971633852,0,200,1,0,1,0,0.0162971633852,0.458319562859,1
quadratic,supported,nearest,r2,optimized__lipschitz,0.3,1,200,0.0167178477937,0,200,1,0,1,96,0.0167178477937,0.447298153687,1
quadratic,supported,nearest,r2,optimized__lipschitz,0.3,2,200,0.0167182382201,0,200,1,0,1,192,0.0167182382201,0.447298129403,1
quadratic,supported,nearest,r2,optimized__lipschitz,0.3,3,200,0.0167183485266,0,200,1,0,1,288,0.0167183485266,0.447298129277,1
quadratic,supported,nearest,r2,optimized__minimum,0.2,0,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,nearest,r2,optimized__minimum,0.2,1,200,0.0145720597194,0,200,1,0,1,96,0.0145720597194,0.237401691262,1
quadratic,supported,nearest,r2,optimized__minimum,0.2,2,200,0.0142207049852,0,200,1,0,1,192,0.0142207049852,0.23591751519,1
quadratic,supported,nearest,r2,optimized__minimum,0.2,3,200,0.014483733906,0,200,1,0,1,288,0.014483733906,0.234286352238,1
quadratic,supported,nearest,r2,optimized__minimum,0.3,0,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,nearest,r2,optimized__minimum,0.3,1,200,0.0145720597194,0,200,1,0,1,96,0.0145720597194,0.237401691262,1
quadratic,supported,nearest,r2,optimized__minimum,0.3,2,200,0.0142207049852,0,200,1,0,1,192,0.0142207049852,0.23591751519,1
quadratic,supported,nearest,r2,optimized__minimum,0.3,3,200,0.014483733906,0,200,1,0,1,288,0.014483733906,0.234286352238,1
quadratic,supported,nearest,r2,uniform__minimum,0.2,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,nearest,r2,uniform__minimum,0.2,1,200,0.0206104061627,0,200,1,0,1,96,0.0206104061627,0.313894109142,1
quadratic,supported,nearest,r2,uniform__minimum,0.2,2,200,0.0266576813306,0,174,0.87,0,1,192,0.0270695557438,0.376497428925,1
quadratic,supported,nearest,r2,uniform__minimum,0.2,3,200,0.0234252727163,0,197,0.985,0,1,288,0.0232960718118,0.354347441722,1
quadratic,supported,nearest,r2,uniform__minimum,0.3,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,nearest,r2,uniform__minimum,0.3,1,200,0.0206104061627,0,200,1,0,1,96,0.0206104061627,0.313894109142,1
quadratic,supported,nearest,r2,uniform__minimum,0.3,2,200,0.0270695557438,0,200,1,0,1,192,0.0270695557438,0.376497428925,1
quadratic,supported,nearest,r2,uniform__minimum,0.3,3,200,0.0232960718118,0,200,1,0,1,288,0.0232960718118,0.354347441722,1
quadratic,supported,nearest,rinf,inverse_variance__minimum,0.2,0,200,0.0151479515171,0,138,0.69,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,nearest,rinf,inverse_variance__minimum,0.2,1,200,0.0150285613712,0,78,0.39,0,1,96,0.0138849344503,0.405372307465,1
quadratic,supported,nearest,rinf,inverse_variance__minimum,0.2,2,200,0.0154941396264,0,18,0.09,0,1,192,0.0137692463144,0.420188675691,1
quadratic,supported,nearest,rinf,inverse_variance__minimum,0.2,3,200,0.0159599369402,0,1,0.005,0,1,288,0.0135226370719,0.429584109618,1
quadratic,supported,nearest,rinf,inverse_variance__minimum,0.3,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,nearest,rinf,inverse_variance__minimum,0.3,1,200,0.0138849344503,0,200,1,0,1,96,0.0138849344503,0.405372307465,1
quadratic,supported,nearest,rinf,inverse_variance__minimum,0.3,2,200,0.0137692463144,0,200,1,0,1,192,0.0137692463144,0.420188675691,1
quadratic,supported,nearest,rinf,inverse_variance__minimum,0.3,3,200,0.0135226370719,0,200,1,0,1,288,0.0135226370719,0.429584109618,1
quadratic,supported,nearest,rinf,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,0.0630479098003,0.539063324304,1
quadratic,supported,nearest,rinf,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.0869476441659,0.869873924984,1
quadratic,supported,nearest,rinf,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.0869476441659,0.869873924984,1
quadratic,supported,nearest,rinf,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.0869476441659,0.869873924984,1
quadratic,supported,nearest,rinf,nearest_source__minimum,0.3,0,200,0.0631141169487,0,197,0.985,0,1,0,0.0630479098003,0.539063324304,1
quadratic,supported,nearest,rinf,nearest_source__minimum,0.3,1,200,0.0761528743248,0,3,0.015,0,1,96,0.0869476441659,0.869873924984,1
quadratic,supported,nearest,rinf,nearest_source__minimum,0.3,2,200,0.0761528743248,0,3,0.015,0,1,192,0.0869476441659,0.869873924984,1
quadratic,supported,nearest,rinf,nearest_source__minimum,0.3,3,200,0.0761528743248,0,3,0.015,0,1,288,0.0869476441659,0.869873924984,1
quadratic,supported,nearest,rinf,optimized__barycentric,0.2,0,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,nearest,rinf,optimized__barycentric,0.2,1,200,0.0201762534496,0,200,1,0,1,96,0.0201762534496,0.35946453631,1
quadratic,supported,nearest,rinf,optimized__barycentric,0.2,2,200,0.020176255113,0,200,1,0,1,192,0.020176255113,0.359464533423,1
quadratic,supported,nearest,rinf,optimized__barycentric,0.2,3,200,0.0201762556487,0,200,1,0,1,288,0.0201762556487,0.359464531983,1
quadratic,supported,nearest,rinf,optimized__barycentric,0.3,0,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,nearest,rinf,optimized__barycentric,0.3,1,200,0.0201762534496,0,200,1,0,1,96,0.0201762534496,0.35946453631,1
quadratic,supported,nearest,rinf,optimized__barycentric,0.3,2,200,0.020176255113,0,200,1,0,1,192,0.020176255113,0.359464533423,1
quadratic,supported,nearest,rinf,optimized__barycentric,0.3,3,200,0.0201762556487,0,200,1,0,1,288,0.0201762556487,0.359464531983,1
quadratic,supported,nearest,rinf,optimized__lipschitz,0.2,0,200,,,0,0,0,1,0,0.0630479098003,0.539063324304,1
