scenario,schedule,mode,tolerance,regime,reference,comparator,metric,difference,lower,upper,n_worlds
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,new_n,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,error,0.00471305815368,0.00360509331559,0.00580662605858,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,width,-0.0688098165099,-0.0700657414904,-0.0676205487617,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,released,0.998333333333,0.995,1,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,bad_release,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,path_covered,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,new_n,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,error,-0.0638082285402,-0.0688619387078,-0.0587920693458,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,width,-0.50691457138,-0.510499254648,-0.50289598065,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,released,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,bad_release,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,path_covered,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,new_n,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,error,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,width,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,released,0.998333333333,0.995,1,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,bad_release,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,path_covered,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,new_n,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,error,-0.0476470959148,-0.050536341393,-0.044743503962,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,width,-0.169348404745,-0.171397751586,-0.167111523934,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,released,1,1,1,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,bad_release,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,path_covered,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,new_n,0,0,0,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,error,-0.00635943817579,-0.00815585143284,-0.00469656541484,600
supported,nearest,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,width,-0.25042294225,-0.251793571836,-0.248958938892,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,released,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,bad_release,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,path_covered,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,new_n,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,error,0.00471305815368,0.00356986385201,0.00582329166145,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,width,-0.0688098165099,-0.0700305056134,-0.0676148107885,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,released,0.991666666667,0.983333333333,0.998333333333,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,bad_release,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,path_covered,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,new_n,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,error,-0.0638082285402,-0.0690971276769,-0.0584255087278,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,width,-0.50691457138,-0.510487496479,-0.502766458874,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,released,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,bad_release,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,path_covered,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,new_n,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,error,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,width,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,released,0.005,0,0.0116666666667,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,bad_release,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,path_covered,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,new_n,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,error,-0.0476470959148,-0.0505561680914,-0.0447376552347,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,width,-0.169348404745,-0.17151944532,-0.167067826468,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,released,0.563333333333,0.528333333333,0.596666666667,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,bad_release,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,path_covered,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,new_n,0,0,0,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,error,-0.00635943817579,-0.00810340139722,-0.00467569203448,600
supported,nearest,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,width,-0.25042294225,-0.251980916829,-0.248983442687,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,released,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,bad_release,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,path_covered,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,new_n,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,error,-0.00216918517947,-0.00320013003688,-0.00113301776322,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,width,-0.0360788190382,-0.0373987786706,-0.0347309430912,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,released,0.998333333333,0.995,1,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,bad_release,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,path_covered,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,new_n,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,error,-0.0592140534366,-0.0635340186382,-0.0550133384284,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,width,-0.460997582089,-0.474136347461,-0.447845212914,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,released,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,bad_release,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,path_covered,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,new_n,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,error,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,width,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,released,0.935,0.915,0.953375,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,bad_release,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,path_covered,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,new_n,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,error,-0.00163313629731,-0.002424697903,-0.00082783025174,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,width,-0.203965778976,-0.205473060406,-0.202423079268,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,released,0.855,0.826666666667,0.881666666667,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,bad_release,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,path_covered,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,new_n,0,0,0,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,error,-0.0467162008666,-0.049504560473,-0.0439440445986,600
supported,random,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,width,-0.228052384574,-0.231953139927,-0.22395098914,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,released,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,bad_release,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,path_covered,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,new_n,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,error,-0.00216918517947,-0.0032369334753,-0.00109745511171,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,width,-0.0360788190382,-0.037502046548,-0.0347774573394,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,released,0.52,0.48,0.558333333333,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,bad_release,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,path_covered,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,new_n,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,error,-0.0592140534366,-0.0634927475171,-0.0548888022118,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,width,-0.460997582089,-0.473775252542,-0.447029212145,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,released,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,bad_release,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,path_covered,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,new_n,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,error,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,width,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,released,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,bad_release,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,path_covered,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,new_n,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,error,-0.00163313629731,-0.00240629757322,-0.000855716783186,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,width,-0.203965778976,-0.205567710686,-0.20244556412,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,released,0.00166666666667,0,0.005,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,bad_release,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,path_covered,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,new_n,0,0,0,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,error,-0.0467162008666,-0.0495999470635,-0.0438072423476,600
supported,random,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,width,-0.228052384574,-0.232447841985,-0.223639457255,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,released,0.945,0.928333333333,0.961666666667,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,bad_release,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,path_covered,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,new_n,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,error,0.00198526042889,0.000657164261651,0.00335082491791,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,width,-0.0801091508135,-0.0816810712265,-0.0784770372241,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,released,0.998333333333,0.995,1,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,bad_release,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,path_covered,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,new_n,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,error,-0.0550596078282,-0.05938641518,-0.0507176599999,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,width,-0.346244106528,-0.359685207868,-0.332195318054,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,released,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,bad_release,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,path_covered,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,new_n,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,error,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,width,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,released,0.998333333333,0.995,1,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,bad_release,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,path_covered,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,new_n,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,error,-0.0475705428828,-0.0503347979283,-0.044444790562,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,width,-0.169348502053,-0.171606747987,-0.167041346416,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,released,1,1,1,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,bad_release,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,path_covered,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,new_n,0,0,0,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,error,-0.0425617552583,-0.0456209568473,-0.039580966906,600
supported,random,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,width,-0.3621313571,-0.366517628276,-0.357974375693,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,released,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,bad_release,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,path_covered,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,new_n,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,error,0.00198526042889,0.000669878858861,0.00325322169188,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,width,-0.0801091508135,-0.0816186511414,-0.0785100421361,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,released,0.52,0.48,0.558333333333,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,bad_release,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,path_covered,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,new_n,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,error,-0.0550596078282,-0.0592687015882,-0.0507196611746,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,width,-0.346244106528,-0.359645760022,-0.332612498517,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,released,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,bad_release,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,path_covered,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,new_n,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,error,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,width,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,released,0.005,0,0.0116666666667,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,bad_release,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,path_covered,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,new_n,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,error,-0.0475705428828,-0.0505728860005,-0.0449321562309,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,width,-0.169348502053,-0.171577566425,-0.167269373842,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,released,0.971666666667,0.958333333333,0.983333333333,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,bad_release,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,path_covered,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,new_n,0,0,0,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,error,-0.0425617552583,-0.0454311874232,-0.0397681826627,600
supported,random,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,width,-0.3621313571,-0.366275823408,-0.357617134152,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,released,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,bad_release,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,path_covered,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,new_n,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,error,-0.287984261292,-0.292902978097,-0.282877946169,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,width,-0.470467830672,-0.472579099395,-0.468359358236,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,released,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,bad_release,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,path_covered,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,new_n,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,error,0.0527711592427,0.0473550837125,0.0579413527092,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,width,-0.147979247941,-0.149843294275,-0.146069206412,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,released,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,bad_release,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,path_covered,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,new_n,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,error,0.000126320653082,0.000101463504169,0.000152375853687,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,width,-0.00263409817176,-0.00269801773226,-0.00256806017082,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,released,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,bad_release,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,path_covered,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,new_n,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,error,3.8033207407e-05,2.92373179227e-05,4.79531351908e-05,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,width,-0.000305221907407,-0.000329517648748,-0.000282811412861,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,released,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,bad_release,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,path_covered,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,new_n,0,0,0,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,error,-0.185971379483,-0.189424014637,-0.182494747613,600
unreachable,nearest,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,width,-0.262150629611,-0.263495904765,-0.260793580346,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,released,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,bad_release,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,path_covered,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,new_n,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,error,-0.287984261292,-0.293125727165,-0.282881998711,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,width,-0.470467830672,-0.47254102366,-0.468347396829,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,released,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,bad_release,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,path_covered,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,new_n,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,error,0.0527711592427,0.0474056548571,0.0580490820523,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,width,-0.147979247941,-0.149815803454,-0.146081046943,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,released,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,bad_release,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,path_covered,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,new_n,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,error,0.000126320653082,0.000101627802437,0.000152735334152,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,width,-0.00263409817176,-0.00270156963973,-0.00257140669756,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,released,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,bad_release,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,path_covered,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,new_n,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,error,3.8033207407e-05,2.9268504973e-05,4.69300009677e-05,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,width,-0.000305221907407,-0.00032886810534,-0.000281689478122,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,released,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,bad_release,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,path_covered,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,new_n,0,0,0,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,error,-0.185971379483,-0.189684748783,-0.182546603288,600
unreachable,nearest,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,width,-0.262150629611,-0.263472038872,-0.260714510614,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,released,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,bad_release,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,path_covered,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,new_n,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,error,-0.340755420534,-0.348940125653,-0.332383378485,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,width,-0.477090713381,-0.480274778054,-0.473905145125,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,released,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,bad_release,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,path_covered,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,new_n,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,error,2.0169051614e-17,1.5358085174e-17,2.55351295664e-17,600
