study_id,archive_path,rows,columns,selection_rank,variable,variable_label,value_label_count
angelucci_2015,data/microcredit-rct-data/angelucci_et_al_2015.dta,21523,124,0,Treatment,Treatment,0
angelucci_2015,data/microcredit-rct-data/angelucci_et_al_2015.dta,21523,124,1,BTreatment,Treatment Assignment,0
angelucci_2015,data/microcredit-rct-data/angelucci_et_al_2015.dta,21523,124,2,Q9_4_soldloan_none,Did not sell an asset to help pay for a loan,0
angelucci_2015,data/microcredit-rct-data/angelucci_et_al_2015.dta,21523,124,3,Q13_jobincome,Household income from salaried and non-salaried jobs last month,0
angelucci_2015,data/microcredit-rct-data/angelucci_et_al_2015.dta,21523,124,4,Q21_anyloan,Any loan,0
angelucci_2015,data/microcredit-rct-data/angelucci_et_al_2015.dta,21523,124,5,BE_Q21_anyloan,,0
angelucci_2015,data/microcredit-rct-data/angelucci_et_al_2015.dta,21523,124,6,BE_Q21_anyloan_mdum,,0
angelucci_2015,data/microcredit-rct-data/angelucci_et_al_2015.dta,21523,124,7,foodconsump,Amount spent on food,0
angelucci_2015,data/microcredit-rct-data/angelucci_et_al_2015.dta,21523,124,8,BE_foodconsump,,0
angelucci_2015,data/microcredit-rct-data/angelucci_et_al_2015.dta,21523,124,9,BE_foodconsump_mdum,,0
angelucci_2015,data/microcredit-rct-data/angelucci_et_al_2015.dta,21523,124,10,business_before,Prior business owner,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,0,treatment,Soum belongs to treatment,3
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,1,followup,baseline or followup?,2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,2,treated,Was household treated? (followup*treatment),2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,3,repayme7,Hh had to repay loans plus interest in the last month,2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,4,repayme8,Value of expenditure on repayment and interests in the last month,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,5,repayme10,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,6,repayme9,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,7,repayme_cm,Value of total consumption of repayme in past month,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,8,repayme_ckm,Value of consumption-in-kind of repayme in past month,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,9,profit_r,aggregated profit,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,10,profit_p,aggregated profit,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,11,profit_j,aggregated profit,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,12,profit,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,13,hhincome,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,14,repayme70,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,15,repayme80,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,16,repayme100,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,17,repayme90,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,18,repayme_cm0,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,19,repayme_ckm0,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,20,profit_r0,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,21,profit_p0,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,22,profit_j0,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,23,profit0,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,24,hhincome0,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,25,loan_baseline,Household has any outstanding loans,2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,26,nloans_soum,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,27,treated_g,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,28,treated_i,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,29,nloans_g,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,30,nloans_i,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,31,treatg_eduhi,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,32,treatg_eduvoc,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,33,treati_eduhi,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,34,treati_eduvoc,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,35,treatgloan,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,36,treatiloan,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,37,treatgage,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,38,treatiage,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,39,entrevenue,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,40,entprofit,household income from enterprise profits,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,41,started_bus_followup,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,42,closed_bus_followup,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,43,BLtot_amount_loans,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,44,BLdum_loan_x,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,45,BLdum_loan_formalnonX,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,46,BLdum_any_loan,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,47,BLdum_loan_nonbank,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,48,BLscaled_profit,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,49,BLscaled_profit_r,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,50,nloans_x,Number of loans from XacBank obtained since march 08,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,51,interest1_x,monthly interest rate on XacBank loan 1,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,52,interest2_x,monthly interest rate on XacBank loan 2,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,53,interest3_x,monthly interest rate on XacBank loan 3,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,54,loanapp_x,HH ever applied for loan with XacBank?,2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,55,loanpurp_x,Purpose of loan application,9
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,56,loans_e,"HH has outstanding loans since march 08, from sources other than XacBank",2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,57,interest1_e,monthly interest rate on Ext loan 1,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,58,interest2_e,monthly interest rate on Ext loan 2,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,59,interest3_e,monthly interest rate on Ext loan 3,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,60,loan,Household has any outstanding loans,2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,61,otherloan,Hh receives any other loan,2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,62,nrofloans,Number of loans hh has received in the past 5 years,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,63,valueloan_1,Total value of first loan,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,64,collateral_1,HH pledged any collateral for the loan,2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,65,valueloan_2,Total value of second loan,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,66,collateral_2,HH pledged any collateral for the loan,2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,67,valueloan_3,Total value of third loan,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,68,collateral_3,HH pledged any collateral for the loan,2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,69,tot_amount_loans,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,70,scaled_tot_amount_loans,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,71,dum_loan_x,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,72,dum_loan_bank,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,73,dum_loan_other_formal,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,74,dum_loan_informal,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,75,dum_loan_formalnonX,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,76,dum_any_loan,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,77,dum_loan_nonbank,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,78,scaled_profit,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,79,scaled_profit_r,,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,80,useloan_j1,Would use part of the loan on prim joint ent,2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,81,perloan_j1,Percentage of loan used on prim joint ent,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,82,whatuseloan_j1,What loan would mainly be used for,6
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,83,useloan_j2,Would use part of the loan on sec joint ent,2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,84,perloan_j2,Percentage of loan used on sec joint ent,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,85,whatuseloan_j2,"What loan would mainly be used for, sec ent",6
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,86,useloan_r,Would use part of the loan on own ent,2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,87,perloan_r,Percentage of loan used on own ent,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,88,whatuseloan_r,What loan would mainly be used for,6
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,89,useloan_p,Would use part of the loan on partner's ent,2
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,90,perloan_p,Percentage of loan used on partner's ent,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,91,whatuseloan_p,What loan would mainly be used for,6
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,92,profit_j1,aggregated profit,0
attanasio_2015,data/microcredit-rct-data/attanasio-et-al-2015/Analysis-files/data/attanasio_processed_for_rm_analysis.dta,2109,2062,93,profit_j2,aggregated profit,0
augsberg_2015,data/microcredit-rct-data/augsberg-et-al-2015/Analysis-files_AEJApp-2013-0272/data/Baseline/BL---SECTION-2---Loans-cl.dta,1240,94,0,treatment,,0
augsberg_2015,data/microcredit-rct-data/augsberg-et-al-2015/Analysis-files_AEJApp-2013-0272/data/Baseline/BL---SECTION-2---Loans-cl.dta,1240,94,1,ebrd_selected_loan,EBRD selected to receive a loan (Y/N),0
augsberg_2015,data/microcredit-rct-data/augsberg-et-al-2015/Analysis-files_AEJApp-2013-0272/data/Baseline/BL---SECTION-2---Loans-cl.dta,1240,94,2,randomisation_date,Date of Randomisation,0
augsberg_2015,data/microcredit-rct-data/augsberg-et-al-2015/Analysis-files_AEJApp-2013-0272/data/Baseline/BL---SECTION-2---Loans-cl.dta,1240,94,3,randomisation_time,Seed,0
augsberg_2015,data/microcredit-rct-data/augsberg-et-al-2015/Analysis-files_AEJApp-2013-0272/data/Baseline/BL---SECTION-2---Loans-cl.dta,1240,94,4,baseline,,0
augsberg_2015,data/microcredit-rct-data/augsberg-et-al-2015/Analysis-files_AEJApp-2013-0272/data/Baseline/BL---SECTION-2---Loans-cl.dta,1240,94,5,loans,"No. of loans, No 'NA/DK'",0
augsberg_2015,data/microcredit-rct-data/augsberg-et-al-2015/Analysis-files_AEJApp-2013-0272/data/Baseline/BL---SECTION-2---Loans-cl.dta,1240,94,6,l1_interestknown,"Interest rate of loan 1 claimed to be known, no 'DK/NA'",0
augsberg_2015,data/microcredit-rct-data/augsberg-et-al-2015/Analysis-files_AEJApp-2013-0272/data/Baseline/BL---SECTION-2---Loans-cl.dta,1240,94,7,otherloantry,=1 if plans to apply somewheer else if EKI loan will be declined,0
augsberg_2015,data/microcredit-rct-data/augsberg-et-al-2015/Analysis-files_AEJApp-2013-0272/data/Baseline/BL---SECTION-2---Loans-cl.dta,1240,94,8,l1_otherloantry_bank,=1 will try to get other loan from bank,0
augsberg_2015,data/microcredit-rct-data/augsberg-et-al-2015/Analysis-files_AEJApp-2013-0272/data/Baseline/BL---SECTION-2---Loans-cl.dta,1240,94,9,l1_otherloantry_mfi,=1 will try to get other loan from MFI,0
augsberg_2015,data/microcredit-rct-data/augsberg-et-al-2015/Analysis-files_AEJApp-2013-0272/data/Baseline/BL---SECTION-2---Loans-cl.dta,1240,94,10,l1_otherloantry_eki,=1 will try to get other loan from EKI,0
augsberg_2015,data/microcredit-rct-data/augsberg-et-al-2015/Analysis-files_AEJApp-2013-0272/data/Baseline/BL---SECTION-2---Loans-cl.dta,1240,94,11,l2_interestknown,"Interest rate of loan 2 claimed to be known, no 'DK/NA'",0
augsberg_2015,data/microcredit-rct-data/augsberg-et-al-2015/Analysis-files_AEJApp-2013-0272/data/Baseline/BL---SECTION-2---Loans-cl.dta,1240,94,12,l3_interestknown,"Interest rate of Loan 3 claimed to be known, no 'DK/NA'",0
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,0,treatment,Treatment area,2
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,1,area_business_total_base,"Total number of businesses in area, baseline",0
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,2,anyloan_1,"Has any outstanding loan, endline 1",2
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,3,mfi_loan_cycles_1,"Number of cycles borrowed from an MFI, endline 1",0
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,4,anyloan_amt_1,"Total outstanding loan amount (Rs.), endline 1",0
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,5,anyloan_2,"Has any outstanding loan, endline 2",2
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,6,mfi_loan_cycles_2,"Number of cycles borrowed from an MFI, endline 2",0
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,7,anyloan_amt_2,"Total outstanding loan amount (Rs.), endline 2",0
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,8,bizprofit_1,"Business profits (last 30 days, Rs.), endline 1",0
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,9,bizprofit_2,"Business profits (last 30 days, Rs.), endline 2",0
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,10,credit_index_1,"Table 2 dependent variable index, endline 1",0
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,11,income_index_1,"Table 4 dependent variable index, endline 1",0
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,12,consumption_index_1,"Table 6 dependent variable index, endline 1",0
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,13,credit_index_2,"Table 2 dependent variable index, endline 2",0
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,14,income_index_2,"Table 4 dependent variable index, endline 2",0
banerjee_2015,data/microcredit-rct-data/banerjee-et-al-2015/2013-0533_data--TO-SUBMIT-/2013-0533_data_endlines1and2_stata12.dta,6863,187,15,consumption_index_2,"Table 6 dependent variable index, endline 2",0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,0,wave,survey round number,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,1,treatment,1 if treated village,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,2,admin_time_1stloan_baseline,admin: time elapsed between intervention start and loan uptake (in months),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,3,admin_nloans,admin: number of loans,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,4,admin_loanlength,admin: repayment period (in months),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,5,admin_1stloan_amt,admin: first loan amount (in mad),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,6,admin_1stloan_group,admin: 1 if first loan group-liability,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,7,admin_1stloan_indiv,admin: 1 if first loan individual,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,8,admin_1stloan_house,admin: 1 if first loan housing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,9,admin_time_1stloan6,admin: share of clients who took up 1st loan during the first 6 months,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,10,admin_time_1stloan612,admin: share of clients who took up 1st loan within the 6th and 12th month,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,11,admin_time_1stloan1224,admin: share of clients who took up 1st loan within the 12th and 24th month,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,12,admin_loany1_amt_c,admin: loan amount if took up a loan during the first year (in mad),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,13,admin_loany2_amt_c,admin: loan amount if took up a loan during the second year (in mad),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,14,aloansamt_alamana,amount in MAD of outstanding loans: alamana,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,15,aloansamt_informal,amount in MAD of outstanding loans: informal source,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,16,aloansamt_branching,amount in MAD of outstanding loans: utility company,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,17,aloansamt_oformal2,amount in MAD of outstanding loans: other formal source,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,18,loansamt_alamana,amount (in MAD) of loans: alamana,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,19,loansamt_oformal,amount (in MAD) of loans: other formal source,0
