scenario,parameter,level,seed,true,ex_composable,ex_residual,ex_abs_error,atlas_accepted,atlas_abs_error
observable_shift,target_shift_fraction,0.25,4115328174,0.9993046658936547,False,0.23182816507136647,0.260874917357638,False,nan
observable_shift,target_shift_fraction,0.25,1454055543,1.0484928482569442,True,0.004437436845824395,0.09370705657118217,True,0.09070164370057843
observable_shift,target_shift_fraction,0.25,2411002767,0.013227768327283257,True,0.07396967257464582,0.23654296223871898,True,0.2602470830059477
observable_shift,target_shift_fraction,0.25,1573892640,0.48098547743906894,True,0.030411903400188824,0.2075820148452216,False,nan
observable_shift,target_shift_fraction,0.25,2060761875,0.3993498509029513,False,0.12581458517962954,0.17718204316715774,True,0.15832835297737635
observable_shift,target_shift_fraction,0.25,1774738890,0.5744912864045637,False,0.1683647190213876,0.34918828784153433,False,nan
observable_shift,target_shift_fraction,0.25,1706799136,0.3482606229195733,True,0.09979109001495741,0.0871084129807404,False,nan
observable_shift,target_shift_fraction,0.25,2160834037,-0.21358301107924696,True,0.03854775906576862,0.37193264265418735,False,nan
observable_shift,target_shift_fraction,0.25,2310085140,0.7640262204658081,True,0.02246612619031017,0.27974832720676174,False,nan
observable_shift,target_shift_fraction,0.25,1074751164,1.1045817747487838,False,0.15751059769410375,0.0023405047653262123,False,nan
observable_shift,target_shift_fraction,0.25,3240279489,0.5754707446501749,True,0.060094477372132665,0.09654158667352408,False,nan
observable_shift,target_shift_fraction,0.25,3604455055,0.8205685678281041,True,0.09692867341544359,0.17053961206285073,False,nan
observable_shift,target_shift_fraction,0.25,2896652288,0.07205264415601725,True,0.07108848964574567,0.21315537813977709,True,0.22904371097072224
observable_shift,target_shift_fraction,0.25,326610693,1.2859313492230608,False,0.13475121884024663,0.25180187080022476,False,nan
observable_shift,target_shift_fraction,0.25,3117484034,0.5943532121042991,True,0.09750510916649069,0.06521025592867269,True,0.12677470374603228
observable_shift,target_shift_fraction,0.25,3623615935,0.6011545534134914,True,0.05956170585532878,0.2544078657954435,False,nan
observable_shift,target_shift_fraction,0.25,3488490448,0.27102779291182977,True,0.008428746259481642,0.13508051090895393,False,nan
observable_shift,target_shift_fraction,0.25,1510700040,0.48561571255592284,False,0.1346234195110703,0.07272643589845096,False,nan
observable_shift,target_shift_fraction,0.25,1142696772,0.2139148425938589,True,0.07287007324771999,0.12113458122566179,True,0.10996793959197315
observable_shift,target_shift_fraction,0.25,178387293,1.1851075621802267,False,0.32549271049269,0.5556459652537018,False,nan
observable_shift,target_shift_fraction,0.25,492842919,1.2179168650323835,False,0.22422287061308452,0.3760721014645656,False,nan
observable_shift,target_shift_fraction,0.25,3849981874,1.1611261909533206,False,0.37141019717221113,0.173146804587738,False,nan
observable_shift,target_shift_fraction,0.25,3721218067,0.8347960500567744,True,0.04403062044449459,0.11588690825779002,False,nan
observable_shift,target_shift_fraction,0.25,508998501,1.1525415522011913,True,0.005163058581309257,0.1592649581700385,False,nan
observable_shift,target_shift_fraction,0.25,2382633215,0.8166849140515886,False,0.19370499833257862,0.14877292872855508,False,nan
observable_shift,target_shift_fraction,0.25,1725931368,0.14440589396986103,True,0.04000208055355983,0.06159936217862588,True,0.06401697598766215
observable_shift,target_shift_fraction,0.25,2860809577,1.0363061802072866,False,0.16446134097837883,0.15736642430810766,True,0.0716505834389124
observable_shift,target_shift_fraction,0.25,3233623648,0.34488700689368507,False,0.24333895743884137,0.300935281747852,False,nan
observable_shift,target_shift_fraction,0.25,819121142,0.7099112751812563,False,0.13627130785017244,0.2603248779457713,True,0.24523079409533255
observable_shift,target_shift_fraction,0.25,1462370149,1.3164899357646875,True,0.045495672819284266,0.3065723995024576,False,nan
observable_shift,target_shift_fraction,0.25,279033147,1.2942719846809823,False,0.13300535433569602,0.2724792059850478,False,nan
observable_shift,target_shift_fraction,0.25,1083578791,0.6244433621252078,False,0.2596340829878072,0.28079884844480246,False,nan
observable_shift,target_shift_fraction,0.25,1990271029,0.27910292222479377,True,0.05458303613221759,0.13293966562992537,False,nan
observable_shift,target_shift_fraction,0.25,82992502,0.8721308506300329,False,0.24973081896794802,0.2548732398929543,False,nan
observable_shift,target_shift_fraction,0.25,1106247676,1.0659358462456632,False,0.14121488802969423,0.06583679248056806,False,nan
observable_shift,target_shift_fraction,0.25,3942240020,0.9832825811700107,True,0.07737318455700226,0.18488926499526936,True,0.17717467137297305
observable_shift,target_shift_fraction,0.25,616377821,1.2648791131052741,False,0.2837652335844859,0.02454432431315201,False,nan
observable_shift,target_shift_fraction,0.25,3593560823,1.1133633322222871,True,0.04470864846268829,0.0006009152703485565,True,0.021895008083595346
observable_shift,target_shift_fraction,0.25,1201477757,0.3664325808706935,False,0.13602932047073577,0.20383695651242623,False,nan
observable_shift,target_shift_fraction,0.25,3906355938,0.5629729741763366,False,0.13869740069796788,0.33994105557264187,False,nan
observable_shift,target_shift_fraction,0.25,3440022357,0.6791382360436962,False,0.14382130342301863,0.03288029314035956,True,0.12295421262808237
observable_shift,target_shift_fraction,0.25,4045302479,0.6640480170621578,False,0.15816625642048918,0.23939287664650716,False,nan
observable_shift,target_shift_fraction,0.25,1908772117,0.5983135250615716,False,0.28987297743862606,0.343861215452629,False,nan
observable_shift,target_shift_fraction,0.25,2655439963,0.28665113427952776,True,0.08992910743992304,0.06594760967751165,True,0.08355895606396949
observable_shift,target_shift_fraction,0.25,135748390,1.3924080332717161,True,0.09412376717854608,0.13013012168275795,False,nan
