k,replicate,test_scale,method,radius,joint_covered,marginal_fraction
64,1307,1,joint_max,3.39762820396,True,1
64,1307,1,marginal_only_invalid,2.01703872162,False,0.923076923077
64,1307,1,gaussian_union,3.36363545621,True,1
64,1307,2,joint_max,3.39762820396,False,0.907692307692
64,1307,2,marginal_only_invalid,2.01703872162,False,0.707692307692
64,1307,2,gaussian_union,3.36363545621,False,0.907692307692
64,1308,1,joint_max,3.30462238383,True,1
64,1308,1,marginal_only_invalid,2.01543056724,False,0.953846153846
64,1308,1,gaussian_union,3.36363545621,True,1
64,1308,2,joint_max,3.30462238383,False,0.907692307692
64,1308,2,marginal_only_invalid,2.01543056724,False,0.707692307692
64,1308,2,gaussian_union,3.36363545621,False,0.907692307692
64,1309,1,joint_max,3.38018241122,True,1
64,1309,1,marginal_only_invalid,1.97866452277,False,0.969230769231
64,1309,1,gaussian_union,3.36363545621,True,1
64,1309,2,joint_max,3.38018241122,False,0.876923076923
64,1309,2,marginal_only_invalid,1.97866452277,False,0.569230769231
64,1309,2,gaussian_union,3.36363545621,False,0.876923076923
64,1310,1,joint_max,3.29940556164,True,1
64,1310,1,marginal_only_invalid,1.804024646,False,0.953846153846
64,1310,1,gaussian_union,3.36363545621,True,1
64,1310,2,joint_max,3.29940556164,False,0.953846153846
64,1310,2,marginal_only_invalid,1.804024646,False,0.676923076923
64,1310,2,gaussian_union,3.36363545621,False,0.953846153846
64,1311,1,joint_max,3.27048329524,True,1
64,1311,1,marginal_only_invalid,1.99704423905,False,0.969230769231
64,1311,1,gaussian_union,3.36363545621,True,1
64,1311,2,joint_max,3.27048329524,False,0.892307692308
64,1311,2,marginal_only_invalid,1.99704423905,False,0.676923076923
64,1311,2,gaussian_union,3.36363545621,False,0.892307692308
64,1312,1,joint_max,3.30992990669,True,1
64,1312,1,marginal_only_invalid,2.07157729693,False,0.953846153846
64,1312,1,gaussian_union,3.36363545621,True,1
64,1312,2,joint_max,3.30992990669,False,0.815384615385
64,1312,2,marginal_only_invalid,2.07157729693,False,0.615384615385
64,1312,2,gaussian_union,3.36363545621,False,0.815384615385
64,1313,1,joint_max,3.31117434685,True,1
64,1313,1,marginal_only_invalid,1.84569751527,False,0.938461538462
64,1313,1,gaussian_union,3.36363545621,True,1
64,1313,2,joint_max,3.31117434685,False,0.892307692308
64,1313,2,marginal_only_invalid,1.84569751527,False,0.676923076923
64,1313,2,gaussian_union,3.36363545621,False,0.892307692308
64,1314,1,joint_max,3.41773897633,True,1
64,1314,1,marginal_only_invalid,1.98743852229,False,0.953846153846
64,1314,1,gaussian_union,3.36363545621,True,1
64,1314,2,joint_max,3.41773897633,False,0.953846153846
64,1314,2,marginal_only_invalid,1.98743852229,False,0.661538461538
64,1314,2,gaussian_union,3.36363545621,False,0.953846153846
64,1315,1,joint_max,3.286088232,True,1
64,1315,1,marginal_only_invalid,2.10598494259,False,0.953846153846
64,1315,1,gaussian_union,3.36363545621,True,1
64,1315,2,joint_max,3.286088232,False,0.907692307692
64,1315,2,marginal_only_invalid,2.10598494259,False,0.615384615385
64,1315,2,gaussian_union,3.36363545621,False,0.907692307692
64,1316,1,joint_max,3.37439467902,True,1
64,1316,1,marginal_only_invalid,2.12171672207,False,0.892307692308
64,1316,1,gaussian_union,3.36363545621,True,1
64,1316,2,joint_max,3.37439467902,False,0.8
64,1316,2,marginal_only_invalid,2.12171672207,False,0.630769230769
64,1316,2,gaussian_union,3.36363545621,False,0.8
64,1317,1,joint_max,3.34855133705,True,1
64,1317,1,marginal_only_invalid,2.00480902722,False,0.938461538462
64,1317,1,gaussian_union,3.36363545621,True,1
64,1317,2,joint_max,3.34855133705,False,0.892307692308
64,1317,2,marginal_only_invalid,2.00480902722,False,0.646153846154
64,1317,2,gaussian_union,3.36363545621,False,0.892307692308
64,1318,1,joint_max,3.32614220434,True,1
64,1318,1,marginal_only_invalid,1.78544338087,False,0.892307692308
64,1318,1,gaussian_union,3.36363545621,True,1
64,1318,2,joint_max,3.32614220434,False,0.861538461538
64,1318,2,marginal_only_invalid,1.78544338087,False,0.569230769231
64,1318,2,gaussian_union,3.36363545621,False,0.861538461538
64,1319,1,joint_max,3.17811043468,True,1
64,1319,1,marginal_only_invalid,2.18341616975,False,0.984615384615
64,1319,1,gaussian_union,3.36363545621,True,1
64,1319,2,joint_max,3.17811043468,False,0.938461538462
64,1319,2,marginal_only_invalid,2.18341616975,False,0.769230769231
64,1319,2,gaussian_union,3.36363545621,False,0.953846153846
64,1320,1,joint_max,3.42791921494,True,1
64,1320,1,marginal_only_invalid,2.07660413178,False,0.953846153846
64,1320,1,gaussian_union,3.36363545621,True,1
64,1320,2,joint_max,3.42791921494,False,0.907692307692
64,1320,2,marginal_only_invalid,2.07660413178,False,0.661538461538
64,1320,2,gaussian_union,3.36363545621,False,0.892307692308
64,1321,1,joint_max,3.29439017173,True,1
64,1321,1,marginal_only_invalid,2.04759116217,False,0.984615384615
64,1321,1,gaussian_union,3.36363545621,True,1
64,1321,2,joint_max,3.29439017173,False,0.938461538462
64,1321,2,marginal_only_invalid,2.04759116217,False,0.661538461538
64,1321,2,gaussian_union,3.36363545621,False,0.953846153846
64,1322,1,joint_max,3.31112793884,True,1
64,1322,1,marginal_only_invalid,1.83957305083,False,0.923076923077
64,1322,1,gaussian_union,3.36363545621,True,1
64,1322,2,joint_max,3.31112793884,False,0.892307692308
64,1322,2,marginal_only_invalid,1.83957305083,False,0.646153846154
64,1322,2,gaussian_union,3.36363545621,False,0.923076923077
64,1323,1,joint_max,3.32384248459,True,1
64,1323,1,marginal_only_invalid,1.87793130327,False,0.938461538462
64,1323,1,gaussian_union,3.36363545621,True,1
64,1323,2,joint_max,3.32384248459,False,0.876923076923
64,1323,2,marginal_only_invalid,1.87793130327,False,0.692307692308
64,1323,2,gaussian_union,3.36363545621,False,0.876923076923
64,1324,1,joint_max,3.4098666349,True,1
64,1324,1,marginal_only_invalid,1.84450511029,False,0.907692307692
64,1324,1,gaussian_union,3.36363545621,True,1
64,1324,2,joint_max,3.4098666349,False,0.861538461538
64,1324,2,marginal_only_invalid,1.84450511029,False,0.615384615385
64,1324,2,gaussian_union,3.36363545621,False,0.846153846154
64,1325,1,joint_max,3.3237011631,True,1
64,1325,1,marginal_only_invalid,1.81334447334,False,0.969230769231
64,1325,1,gaussian_union,3.36363545621,True,1
64,1325,2,joint_max,3.3237011631,False,0.938461538462
64,1325,2,marginal_only_invalid,1.81334447334,False,0.738461538462
64,1325,2,gaussian_union,3.36363545621,False,0.938461538462
64,1326,1,joint_max,3.40687840211,True,1
64,1326,1,marginal_only_invalid,2.07532709288,False,0.969230769231
64,1326,1,gaussian_union,3.36363545621,True,1
64,1326,2,joint_max,3.40687840211,False,0.923076923077
64,1326,2,marginal_only_invalid,2.07532709288,False,0.723076923077
64,1326,2,gaussian_union,3.36363545621,False,0.923076923077
64,1327,1,joint_max,3.41543843831,True,1
64,1327,1,marginal_only_invalid,2.06568634347,False,0.969230769231
64,1327,1,gaussian_union,3.36363545621,True,1
64,1327,2,joint_max,3.41543843831,False,0.969230769231
64,1327,2,marginal_only_invalid,2.06568634347,False,0.676923076923
64,1327,2,gaussian_union,3.36363545621,False,0.938461538462
64,1328,1,joint_max,3.41854397906,True,1
64,1328,1,marginal_only_invalid,1.94278499053,False,0.953846153846
64,1328,1,gaussian_union,3.36363545621,True,1
64,1328,2,joint_max,3.41854397906,False,0.923076923077
64,1328,2,marginal_only_invalid,1.94278499053,False,0.676923076923
64,1328,2,gaussian_union,3.36363545621,False,0.923076923077
64,1329,1,joint_max,3.34673107062,True,1
64,1329,1,marginal_only_invalid,1.88228297967,False,0.969230769231
64,1329,1,gaussian_union,3.36363545621,True,1
64,1329,2,joint_max,3.34673107062,False,0.953846153846
64,1329,2,marginal_only_invalid,1.88228297967,False,0.676923076923
64,1329,2,gaussian_union,3.36363545621,False,0.953846153846
64,1330,1,joint_max,3.34883524884,True,1
64,1330,1,marginal_only_invalid,2.05026159813,False,0.938461538462
64,1330,1,gaussian_union,3.36363545621,True,1
64,1330,2,joint_max,3.34883524884,False,0.923076923077
64,1330,2,marginal_only_invalid,2.05026159813,False,0.676923076923
64,1330,2,gaussian_union,3.36363545621,False,0.923076923077
64,1331,1,joint_max,3.41410405268,True,1
64,1331,1,marginal_only_invalid,2.00587798507,False,0.938461538462
64,1331,1,gaussian_union,3.36363545621,True,1
64,1331,2,joint_max,3.41410405268,False,0.861538461538
64,1331,2,marginal_only_invalid,2.00587798507,False,0.738461538462
64,1331,2,gaussian_union,3.36363545621,False,0.861538461538
64,1332,1,joint_max,3.53187161935,True,1
64,1332,1,marginal_only_invalid,1.92464036358,False,0.938461538462
64,1332,1,gaussian_union,3.36363545621,True,1
64,1332,2,joint_max,3.53187161935,False,0.923076923077
64,1332,2,marginal_only_invalid,1.92464036358,False,0.630769230769
64,1332,2,gaussian_union,3.36363545621,False,0.923076923077
64,1333,1,joint_max,3.2382418854,True,1
64,1333,1,marginal_only_invalid,2.24792427189,False,0.984615384615
64,1333,1,gaussian_union,3.36363545621,True,1
64,1333,2,joint_max,3.2382418854,False,0.907692307692
64,1333,2,marginal_only_invalid,2.24792427189,False,0.830769230769
64,1333,2,gaussian_union,3.36363545621,False,0.907692307692
64,1334,1,joint_max,3.40716550652,True,1
64,1334,1,marginal_only_invalid,1.81202387338,False,0.907692307692
64,1334,1,gaussian_union,3.36363545621,True,1
64,1334,2,joint_max,3.40716550652,False,0.892307692308
64,1334,2,marginal_only_invalid,1.81202387338,False,0.6
64,1334,2,gaussian_union,3.36363545621,False,0.892307692308
64,1335,1,joint_max,3.33821772577,True,1
64,1335,1,marginal_only_invalid,1.88434688835,False,0.938461538462
64,1335,1,gaussian_union,3.36363545621,True,1
64,1335,2,joint_max,3.33821772577,False,0.892307692308
64,1335,2,marginal_only_invalid,1.88434688835,False,0.584615384615
64,1335,2,gaussian_union,3.36363545621,False,0.892307692308
64,1336,1,joint_max,3.30506226696,True,1
64,1336,1,marginal_only_invalid,2.00842445137,False,0.953846153846
64,1336,1,gaussian_union,3.36363545621,True,1
64,1336,2,joint_max,3.30506226696,False,0.938461538462
64,1336,2,marginal_only_invalid,2.00842445137,False,0.646153846154
64,1336,2,gaussian_union,3.36363545621,False,0.938461538462
64,1337,1,joint_max,3.5170701236,True,1
64,1337,1,marginal_only_invalid,1.89072507893,False,0.953846153846
64,1337,1,gaussian_union,3.36363545621,True,1
64,1337,2,joint_max,3.5170701236,False,0.923076923077
64,1337,2,marginal_only_invalid,1.89072507893,False,0.584615384615
64,1337,2,gaussian_union,3.36363545621,False,0.923076923077
64,1338,1,joint_max,3.30076116711,True,1
64,1338,1,marginal_only_invalid,1.93725881829,False,0.953846153846
64,1338,1,gaussian_union,3.36363545621,True,1
64,1338,2,joint_max,3.30076116711,False,0.923076923077
64,1338,2,marginal_only_invalid,1.93725881829,False,0.615384615385
64,1338,2,gaussian_union,3.36363545621,False,0.923076923077
64,1339,1,joint_max,3.33111622766,True,1
64,1339,1,marginal_only_invalid,2.22331994399,False,0.969230769231
64,1339,1,gaussian_union,3.36363545621,True,1
64,1339,2,joint_max,3.33111622766,False,0.938461538462
64,1339,2,marginal_only_invalid,2.22331994399,False,0.723076923077
64,1339,2,gaussian_union,3.36363545621,False,0.938461538462
64,1340,1,joint_max,3.29698736759,True,1
64,1340,1,marginal_only_invalid,1.70639182735,False,0.907692307692
64,1340,1,gaussian_union,3.36363545621,True,1
64,1340,2,joint_max,3.29698736759,False,0.876923076923
64,1340,2,marginal_only_invalid,1.70639182735,False,0.646153846154
64,1340,2,gaussian_union,3.36363545621,False,0.907692307692
64,1341,1,joint_max,3.43883850675,True,1
64,1341,1,marginal_only_invalid,1.77572703901,False,0.907692307692
64,1341,1,gaussian_union,3.36363545621,True,1
64,1341,2,joint_max,3.43883850675,False,0.907692307692
64,1341,2,marginal_only_invalid,1.77572703901,False,0.661538461538
64,1341,2,gaussian_union,3.36363545621,False,0.907692307692
64,1342,1,joint_max,3.3918426518,True,1
64,1342,1,marginal_only_invalid,1.92122375736,False,0.938461538462
64,1342,1,gaussian_union,3.36363545621,True,1
64,1342,2,joint_max,3.3918426518,False,0.907692307692
64,1342,2,marginal_only_invalid,1.92122375736,False,0.538461538462
64,1342,2,gaussian_union,3.36363545621,False,0.907692307692
64,1343,1,joint_max,3.18418778401,True,1
64,1343,1,marginal_only_invalid,1.91252190121,False,0.907692307692
64,1343,1,gaussian_union,3.36363545621,True,1
64,1343,2,joint_max,3.18418778401,False,0.846153846154
64,1343,2,marginal_only_invalid,1.91252190121,False,0.646153846154
64,1343,2,gaussian_union,3.36363545621,False,0.876923076923
64,1344,1,joint_max,3.35824135694,True,1
64,1344,1,marginal_only_invalid,1.94685248527,False,0.938461538462
64,1344,1,gaussian_union,3.36363545621,True,1
64,1344,2,joint_max,3.35824135694,False,0.938461538462
64,1344,2,marginal_only_invalid,1.94685248527,False,0.615384615385
64,1344,2,gaussian_union,3.36363545621,False,0.938461538462
64,1345,1,joint_max,3.31153321051,True,1
64,1345,1,marginal_only_invalid,1.94880143326,False,0.923076923077
64,1345,1,gaussian_union,3.36363545621,True,1
64,1345,2,joint_max,3.31153321051,False,0.876923076923
64,1345,2,marginal_only_invalid,1.94880143326,False,0.630769230769
64,1345,2,gaussian_union,3.36363545621,False,0.892307692308
64,1346,1,joint_max,3.37181616582,True,1
64,1346,1,marginal_only_invalid,1.80378244676,False,0.969230769231
64,1346,1,gaussian_union,3.36363545621,True,1
64,1346,2,joint_max,3.37181616582,False,0.969230769231
64,1346,2,marginal_only_invalid,1.80378244676,False,0.676923076923
64,1346,2,gaussian_union,3.36363545621,False,0.969230769231
64,1347,1,joint_max,3.38755133984,True,1
64,1347,1,marginal_only_invalid,2.06435049404,False,0.938461538462
64,1347,1,gaussian_union,3.36363545621,True,1
64,1347,2,joint_max,3.38755133984,False,0.892307692308
64,1347,2,marginal_only_invalid,2.06435049404,False,0.646153846154
64,1347,2,gaussian_union,3.36363545621,False,0.892307692308
64,1348,1,joint_max,3.49970758742,True,1
64,1348,1,marginal_only_invalid,2.04827421578,False,0.953846153846
64,1348,1,gaussian_union,3.36363545621,True,1
64,1348,2,joint_max,3.49970758742,False,0.953846153846
64,1348,2,marginal_only_invalid,2.04827421578,False,0.753846153846
64,1348,2,gaussian_union,3.36363545621,False,0.938461538462
64,1349,1,joint_max,3.45933831757,True,1
64,1349,1,marginal_only_invalid,1.97441749624,False,0.969230769231
64,1349,1,gaussian_union,3.36363545621,True,1
64,1349,2,joint_max,3.45933831757,False,0.969230769231
64,1349,2,marginal_only_invalid,1.97441749624,False,0.753846153846
64,1349,2,gaussian_union,3.36363545621,False,0.969230769231
64,1350,1,joint_max,3.36439842777,True,1
64,1350,1,marginal_only_invalid,2.09865553788,False,0.938461538462
64,1350,1,gaussian_union,3.36363545621,True,1
64,1350,2,joint_max,3.36439842777,False,0.830769230769
64,1350,2,marginal_only_invalid,2.09865553788,False,0.676923076923
64,1350,2,gaussian_union,3.36363545621,False,0.830769230769
64,1351,1,joint_max,3.41667716011,True,1
64,1351,1,marginal_only_invalid,2.15978526512,True,1
64,1351,1,gaussian_union,3.36363545621,True,1
64,1351,2,joint_max,3.41667716011,False,0.892307692308
64,1351,2,marginal_only_invalid,2.15978526512,False,0.723076923077
64,1351,2,gaussian_union,3.36363545621,False,0.892307692308
64,1352,1,joint_max,3.40908143997,True,1
64,1352,1,marginal_only_invalid,2.01948015536,False,0.938461538462
64,1352,1,gaussian_union,3.36363545621,True,1
64,1352,2,joint_max,3.40908143997,False,0.892307692308
64,1352,2,marginal_only_invalid,2.01948015536,False,0.738461538462
64,1352,2,gaussian_union,3.36363545621,False,0.892307692308
64,1353,1,joint_max,3.20979540913,False,0.984615384615
64,1353,1,marginal_only_invalid,2.05257782989,False,0.923076923077
64,1353,1,gaussian_union,3.36363545621,False,0.984615384615
64,1353,2,joint_max,3.20979540913,False,0.861538461538
64,1353,2,marginal_only_invalid,2.05257782989,False,0.661538461538
64,1353,2,gaussian_union,3.36363545621,False,0.876923076923
64,1354,1,joint_max,3.12107893846,True,1
64,1354,1,marginal_only_invalid,2.27876754903,False,0.984615384615
64,1354,1,gaussian_union,3.36363545621,True,1
64,1354,2,joint_max,3.12107893846,False,0.907692307692
64,1354,2,marginal_only_invalid,2.27876754903,False,0.753846153846
64,1354,2,gaussian_union,3.36363545621,False,0.907692307692
64,1355,1,joint_max,3.33344497929,True,1
64,1355,1,marginal_only_invalid,1.7597300869,False,0.953846153846
64,1355,1,gaussian_union,3.36363545621,True,1
64,1355,2,joint_max,3.33344497929,False,0.938461538462
64,1355,2,marginal_only_invalid,1.7597300869,False,0.646153846154
64,1355,2,gaussian_union,3.36363545621,False,0.938461538462
64,1356,1,joint_max,3.43537719606,True,1
64,1356,1,marginal_only_invalid,1.83777536665,False,0.953846153846
64,1356,1,gaussian_union,3.36363545621,True,1
64,1356,2,joint_max,3.43537719606,False,0.938461538462
64,1356,2,marginal_only_invalid,1.83777536665,False,0.707692307692
64,1356,2,gaussian_union,3.36363545621,False,0.938461538462
64,1357,1,joint_max,3.3629217247,True,1
64,1357,1,marginal_only_invalid,2.02616632121,False,0.969230769231
64,1357,1,gaussian_union,3.36363545621,True,1
64,1357,2,joint_max,3.3629217247,False,0.907692307692
