surface,scenario,replicate,method,tolerance,stage,source_id,n,treated_mean,control_mean,effect,noise_sd,target_batch
quadratic,unreachable,65,target_only,0.3,1,10,96,0.627306483367741,-0.0391947310691924,0.666501214436934,0.102062072615966,1
quadratic,unreachable,66,r2_nearest,0.2,1,9,96,0.0272372202258499,-0.0960279032939658,0.123265123519816,0.102062072615966,
quadratic,unreachable,66,r2_nearest,0.2,2,8,96,-0.155849224873706,0.0711580453915518,-0.227007270265258,0.102062072615966,
quadratic,unreachable,66,r2_nearest,0.2,3,7,96,-0.156171691054246,-0.0702321792490336,-0.0859395118052129,0.102062072615966,
quadratic,unreachable,66,r2_nearest,0.3,1,9,96,0.0272372202258499,-0.0960279032939658,0.123265123519816,0.102062072615966,
quadratic,unreachable,66,r2_nearest,0.3,2,8,96,-0.155849224873706,0.0711580453915518,-0.227007270265258,0.102062072615966,
quadratic,unreachable,66,r2_nearest,0.3,3,7,96,-0.156171691054246,-0.0702321792490336,-0.0859395118052129,0.102062072615966,
quadratic,unreachable,66,r2_random,0.2,1,8,96,-0.155849224873706,0.0711580453915518,-0.227007270265258,0.102062072615966,
quadratic,unreachable,66,r2_random,0.2,2,6,96,-0.279444657761192,-0.0657425250442352,-0.213702132716957,0.102062072615966,
quadratic,unreachable,66,r2_random,0.2,3,9,96,0.0272372202258499,-0.0960279032939658,0.123265123519816,0.102062072615966,
quadratic,unreachable,66,r2_random,0.3,1,8,96,-0.155849224873706,0.0711580453915518,-0.227007270265258,0.102062072615966,
quadratic,unreachable,66,r2_random,0.3,2,6,96,-0.279444657761192,-0.0657425250442352,-0.213702132716957,0.102062072615966,
quadratic,unreachable,66,r2_random,0.3,3,9,96,0.0272372202258499,-0.0960279032939658,0.123265123519816,0.102062072615966,
quadratic,unreachable,66,r2_targeted,0.2,1,9,96,0.0272372202258499,-0.0960279032939658,0.123265123519816,0.102062072615966,
quadratic,unreachable,66,r2_targeted,0.2,2,8,96,-0.155849224873706,0.0711580453915518,-0.227007270265258,0.102062072615966,
quadratic,unreachable,66,r2_targeted,0.2,3,7,96,-0.156171691054246,-0.0702321792490336,-0.0859395118052129,0.102062072615966,
quadratic,unreachable,66,r2_targeted,0.3,1,9,96,0.0272372202258499,-0.0960279032939658,0.123265123519816,0.102062072615966,
quadratic,unreachable,66,r2_targeted,0.3,2,8,96,-0.155849224873706,0.0711580453915518,-0.227007270265258,0.102062072615966,
quadratic,unreachable,66,r2_targeted,0.3,3,7,96,-0.156171691054246,-0.0702321792490336,-0.0859395118052129,0.102062072615966,
quadratic,unreachable,66,rinf_targeted,0.2,1,9,96,0.0272372202258499,-0.0960279032939658,0.123265123519816,0.102062072615966,
quadratic,unreachable,66,rinf_targeted,0.2,2,4,96,-0.507213399210853,0.0650585568345163,-0.572271956045369,0.102062072615966,
quadratic,unreachable,66,rinf_targeted,0.2,3,5,96,-0.350557330988337,0.106617616359591,-0.457174947347928,0.102062072615966,
quadratic,unreachable,66,rinf_targeted,0.3,1,9,96,0.0272372202258499,-0.0960279032939658,0.123265123519816,0.102062072615966,
quadratic,unreachable,66,rinf_targeted,0.3,2,4,96,-0.507213399210853,0.0650585568345163,-0.572271956045369,0.102062072615966,
quadratic,unreachable,66,rinf_targeted,0.3,3,5,96,-0.350557330988337,0.106617616359591,-0.457174947347928,0.102062072615966,
quadratic,unreachable,66,target_only,0.2,1,10,96,0.585174264687099,0.0198758555483344,0.565298409138765,0.102062072615966,1
quadratic,unreachable,66,target_only,0.2,2,10,96,0.607291965625388,-0.0874453969307258,0.694737362556113,0.102062072615966,2
quadratic,unreachable,66,target_only,0.2,3,10,96,0.621437530641767,0.0516484038415022,0.569789126800265,0.102062072615966,3
quadratic,unreachable,66,target_only,0.3,1,10,96,0.585174264687099,0.0198758555483344,0.565298409138765,0.102062072615966,1
quadratic,unreachable,67,r2_nearest,0.2,1,9,96,-0.00968519223174758,0.0830336851639637,-0.0927188773957112,0.102062072615966,
quadratic,unreachable,67,r2_nearest,0.2,2,8,96,-0.061217318938858,-0.0343275597087207,-0.0268897592301373,0.102062072615966,
quadratic,unreachable,67,r2_nearest,0.2,3,7,96,-0.197177361342365,0.0323583651139404,-0.229535726456306,0.102062072615966,
quadratic,unreachable,67,r2_nearest,0.3,1,9,96,-0.00968519223174758,0.0830336851639637,-0.0927188773957112,0.102062072615966,
quadratic,unreachable,67,r2_nearest,0.3,2,8,96,-0.061217318938858,-0.0343275597087207,-0.0268897592301373,0.102062072615966,
quadratic,unreachable,67,r2_nearest,0.3,3,7,96,-0.197177361342365,0.0323583651139404,-0.229535726456306,0.102062072615966,
quadratic,unreachable,67,r2_random,0.2,1,9,96,-0.00968519223174758,0.0830336851639637,-0.0927188773957112,0.102062072615966,
quadratic,unreachable,67,r2_random,0.2,2,4,96,-0.398533816955847,-0.000598457923214885,-0.397935359032632,0.102062072615966,
quadratic,unreachable,67,r2_random,0.2,3,8,96,-0.061217318938858,-0.0343275597087207,-0.0268897592301373,0.102062072615966,
quadratic,unreachable,67,r2_random,0.3,1,9,96,-0.00968519223174758,0.0830336851639637,-0.0927188773957112,0.102062072615966,
quadratic,unreachable,67,r2_random,0.3,2,4,96,-0.398533816955847,-0.000598457923214885,-0.397935359032632,0.102062072615966,
quadratic,unreachable,67,r2_random,0.3,3,8,96,-0.061217318938858,-0.0343275597087207,-0.0268897592301373,0.102062072615966,
quadratic,unreachable,67,r2_targeted,0.2,1,9,96,-0.00968519223174758,0.0830336851639637,-0.0927188773957112,0.102062072615966,
quadratic,unreachable,67,r2_targeted,0.2,2,8,96,-0.061217318938858,-0.0343275597087207,-0.0268897592301373,0.102062072615966,
quadratic,unreachable,67,r2_targeted,0.2,3,7,96,-0.197177361342365,0.0323583651139404,-0.229535726456306,0.102062072615966,
quadratic,unreachable,67,r2_targeted,0.3,1,9,96,-0.00968519223174758,0.0830336851639637,-0.0927188773957112,0.102062072615966,
quadratic,unreachable,67,r2_targeted,0.3,2,8,96,-0.061217318938858,-0.0343275597087207,-0.0268897592301373,0.102062072615966,
quadratic,unreachable,67,r2_targeted,0.3,3,7,96,-0.197177361342365,0.0323583651139404,-0.229535726456306,0.102062072615966,
quadratic,unreachable,67,rinf_targeted,0.2,1,9,96,-0.00968519223174758,0.0830336851639637,-0.0927188773957112,0.102062072615966,
quadratic,unreachable,67,rinf_targeted,0.2,2,4,96,-0.398533816955847,-0.000598457923214885,-0.397935359032632,0.102062072615966,
quadratic,unreachable,67,rinf_targeted,0.2,3,5,96,-0.420029209271699,-0.0121497250102498,-0.407879484261449,0.102062072615966,
quadratic,unreachable,67,rinf_targeted,0.3,1,9,96,-0.00968519223174758,0.0830336851639637,-0.0927188773957112,0.102062072615966,
quadratic,unreachable,67,rinf_targeted,0.3,2,4,96,-0.398533816955847,-0.000598457923214885,-0.397935359032632,0.102062072615966,
quadratic,unreachable,67,rinf_targeted,0.3,3,5,96,-0.420029209271699,-0.0121497250102498,-0.407879484261449,0.102062072615966,
quadratic,unreachable,67,target_only,0.2,1,10,96,0.84309719108698,0.0157820797826699,0.82731511130431,0.102062072615966,1
quadratic,unreachable,67,target_only,0.2,2,10,96,0.681054435942255,-0.0808815356838748,0.76193597162613,0.102062072615966,2
quadratic,unreachable,67,target_only,0.2,3,10,96,0.741547437922983,0.149359137424497,0.592188300498486,0.102062072615966,3
quadratic,unreachable,67,target_only,0.3,1,10,96,0.84309719108698,0.0157820797826699,0.82731511130431,0.102062072615966,1
quadratic,unreachable,68,r2_nearest,0.2,1,9,96,-0.0707818596104629,0.0641744413192512,-0.134956300929714,0.102062072615966,
quadratic,unreachable,68,r2_nearest,0.2,2,8,96,-0.207252588258875,-0.208032272333633,0.000779684074757536,0.102062072615966,
quadratic,unreachable,68,r2_nearest,0.2,3,7,96,-0.202420551273118,-0.122987420810946,-0.0794331304621725,0.102062072615966,
quadratic,unreachable,68,r2_nearest,0.3,1,9,96,-0.0707818596104629,0.0641744413192512,-0.134956300929714,0.102062072615966,
quadratic,unreachable,68,r2_nearest,0.3,2,8,96,-0.207252588258875,-0.208032272333633,0.000779684074757536,0.102062072615966,
quadratic,unreachable,68,r2_nearest,0.3,3,7,96,-0.202420551273118,-0.122987420810946,-0.0794331304621725,0.102062072615966,
quadratic,unreachable,68,r2_random,0.2,1,4,96,-0.269660624798315,-0.0818171204952106,-0.187843504303105,0.102062072615966,
quadratic,unreachable,68,r2_random,0.2,2,7,96,-0.202420551273118,-0.122987420810946,-0.0794331304621725,0.102062072615966,
quadratic,unreachable,68,r2_random,0.2,3,9,96,-0.0707818596104629,0.0641744413192512,-0.134956300929714,0.102062072615966,
quadratic,unreachable,68,r2_random,0.3,1,4,96,-0.269660624798315,-0.0818171204952106,-0.187843504303105,0.102062072615966,
quadratic,unreachable,68,r2_random,0.3,2,7,96,-0.202420551273118,-0.122987420810946,-0.0794331304621725,0.102062072615966,
quadratic,unreachable,68,r2_random,0.3,3,9,96,-0.0707818596104629,0.0641744413192512,-0.134956300929714,0.102062072615966,
quadratic,unreachable,68,r2_targeted,0.2,1,9,96,-0.0707818596104629,0.0641744413192512,-0.134956300929714,0.102062072615966,
quadratic,unreachable,68,r2_targeted,0.2,2,8,96,-0.207252588258875,-0.208032272333633,0.000779684074757536,0.102062072615966,
quadratic,unreachable,68,r2_targeted,0.2,3,7,96,-0.202420551273118,-0.122987420810946,-0.0794331304621725,0.102062072615966,
quadratic,unreachable,68,r2_targeted,0.3,1,9,96,-0.0707818596104629,0.0641744413192512,-0.134956300929714,0.102062072615966,
quadratic,unreachable,68,r2_targeted,0.3,2,8,96,-0.207252588258875,-0.208032272333633,0.000779684074757536,0.102062072615966,
quadratic,unreachable,68,r2_targeted,0.3,3,7,96,-0.202420551273118,-0.122987420810946,-0.0794331304621725,0.102062072615966,
quadratic,unreachable,68,rinf_targeted,0.2,1,9,96,-0.0707818596104629,0.0641744413192512,-0.134956300929714,0.102062072615966,
quadratic,unreachable,68,rinf_targeted,0.2,2,4,96,-0.269660624798315,-0.0818171204952106,-0.187843504303105,0.102062072615966,
quadratic,unreachable,68,rinf_targeted,0.2,3,5,96,-0.517800500595727,-0.0729934268963466,-0.44480707369938,0.102062072615966,
quadratic,unreachable,68,rinf_targeted,0.3,1,9,96,-0.0707818596104629,0.0641744413192512,-0.134956300929714,0.102062072615966,
quadratic,unreachable,68,rinf_targeted,0.3,2,4,96,-0.269660624798315,-0.0818171204952106,-0.187843504303105,0.102062072615966,
quadratic,unreachable,68,rinf_targeted,0.3,3,5,96,-0.517800500595727,-0.0729934268963466,-0.44480707369938,0.102062072615966,
quadratic,unreachable,68,target_only,0.2,1,10,96,0.72277812303952,-0.068610340582464,0.791388463621984,0.102062072615966,1
quadratic,unreachable,68,target_only,0.2,2,10,96,0.685164921308016,-0.0980424565489869,0.783207377857003,0.102062072615966,2
quadratic,unreachable,68,target_only,0.2,3,10,96,0.633622208981277,0.0941233368634383,0.539498872117839,0.102062072615966,3
quadratic,unreachable,68,target_only,0.3,1,10,96,0.72277812303952,-0.068610340582464,0.791388463621984,0.102062072615966,1
quadratic,unreachable,69,r2_nearest,0.2,1,9,96,-0.188610157884521,-0.119660464573586,-0.0689496933109348,0.102062072615966,
quadratic,unreachable,69,r2_nearest,0.2,2,8,96,-0.236883775081765,-0.100332160608327,-0.136551614473439,0.102062072615966,
quadratic,unreachable,69,r2_nearest,0.2,3,7,96,-0.123248868376299,-0.0869733328408043,-0.0362755355354944,0.102062072615966,
quadratic,unreachable,69,r2_nearest,0.3,1,9,96,-0.188610157884521,-0.119660464573586,-0.0689496933109348,0.102062072615966,
quadratic,unreachable,69,r2_nearest,0.3,2,8,96,-0.236883775081765,-0.100332160608327,-0.136551614473439,0.102062072615966,
quadratic,unreachable,69,r2_nearest,0.3,3,7,96,-0.123248868376299,-0.0869733328408043,-0.0362755355354944,0.102062072615966,
quadratic,unreachable,69,r2_random,0.2,1,6,96,-0.300873661820172,-0.0274644915326795,-0.273409170287493,0.102062072615966,
quadratic,unreachable,69,r2_random,0.2,2,4,96,-0.525597696770288,0.0249754979779744,-0.550573194748262,0.102062072615966,
quadratic,unreachable,69,r2_random,0.2,3,5,96,-0.412846692243293,-0.0245652508865625,-0.38828144135673,0.102062072615966,
quadratic,unreachable,69,r2_random,0.3,1,6,96,-0.300873661820172,-0.0274644915326795,-0.273409170287493,0.102062072615966,
quadratic,unreachable,69,r2_random,0.3,2,4,96,-0.525597696770288,0.0249754979779744,-0.550573194748262,0.102062072615966,
quadratic,unreachable,69,r2_random,0.3,3,5,96,-0.412846692243293,-0.0245652508865625,-0.38828144135673,0.102062072615966,
quadratic,unreachable,69,r2_targeted,0.2,1,9,96,-0.188610157884521,-0.119660464573586,-0.0689496933109348,0.102062072615966,
quadratic,unreachable,69,r2_targeted,0.2,2,8,96,-0.236883775081765,-0.100332160608327,-0.136551614473439,0.102062072615966,
quadratic,unreachable,69,r2_targeted,0.2,3,7,96,-0.123248868376299,-0.0869733328408043,-0.0362755355354944,0.102062072615966,
quadratic,unreachable,69,r2_targeted,0.3,1,9,96,-0.188610157884521,-0.119660464573586,-0.0689496933109348,0.102062072615966,
quadratic,unreachable,69,r2_targeted,0.3,2,8,96,-0.236883775081765,-0.100332160608327,-0.136551614473439,0.102062072615966,
quadratic,unreachable,69,r2_targeted,0.3,3,7,96,-0.123248868376299,-0.0869733328408043,-0.0362755355354944,0.102062072615966,
quadratic,unreachable,69,rinf_targeted,0.2,1,9,96,-0.188610157884521,-0.119660464573586,-0.0689496933109348,0.102062072615966,
quadratic,unreachable,69,rinf_targeted,0.2,2,4,96,-0.525597696770288,0.0249754979779744,-0.550573194748262,0.102062072615966,
quadratic,unreachable,69,rinf_targeted,0.2,3,5,96,-0.412846692243293,-0.0245652508865625,-0.38828144135673,0.102062072615966,
quadratic,unreachable,69,rinf_targeted,0.3,1,9,96,-0.188610157884521,-0.119660464573586,-0.0689496933109348,0.102062072615966,
quadratic,unreachable,69,rinf_targeted,0.3,2,4,96,-0.525597696770288,0.0249754979779744,-0.550573194748262,0.102062072615966,
quadratic,unreachable,69,rinf_targeted,0.3,3,5,96,-0.412846692243293,-0.0245652508865625,-0.38828144135673,0.102062072615966,
quadratic,unreachable,69,target_only,0.2,1,10,96,0.665292518016385,-0.013470388733833,0.678762906750218,0.102062072615966,1
quadratic,unreachable,69,target_only,0.2,2,10,96,0.708971931451956,-0.0674923679725589,0.776464299424515,0.102062072615966,2
quadratic,unreachable,69,target_only,0.2,3,10,96,0.537387082643271,-0.0331772936767893,0.57056437632006,0.102062072615966,3
quadratic,unreachable,69,target_only,0.3,1,10,96,0.665292518016385,-0.013470388733833,0.678762906750218,0.102062072615966,1
quadratic,unreachable,70,r2_nearest,0.2,1,9,96,-0.107202560138699,0.0229156834834839,-0.130118243622183,0.102062072615966,
quadratic,unreachable,70,r2_nearest,0.2,2,8,96,-0.133919584388803,-0.00463917452452081,-0.129280409864282,0.102062072615966,
quadratic,unreachable,70,r2_nearest,0.2,3,7,96,-0.131269010950735,0.183825467170176,-0.31509447812091,0.102062072615966,
quadratic,unreachable,70,r2_nearest,0.3,1,9,96,-0.107202560138699,0.0229156834834839,-0.130118243622183,0.102062072615966,
quadratic,unreachable,70,r2_nearest,0.3,2,8,96,-0.133919584388803,-0.00463917452452081,-0.129280409864282,0.102062072615966,
quadratic,unreachable,70,r2_nearest,0.3,3,7,96,-0.131269010950735,0.183825467170176,-0.31509447812091,0.102062072615966,
quadratic,unreachable,70,r2_random,0.2,1,7,96,-0.131269010950735,0.183825467170176,-0.31509447812091,0.102062072615966,
quadratic,unreachable,70,r2_random,0.2,2,9,96,-0.107202560138699,0.0229156834834839,-0.130118243622183,0.102062072615966,
quadratic,unreachable,70,r2_random,0.2,3,5,96,-0.264763586535245,-0.00242271716917522,-0.262340869366069,0.102062072615966,
quadratic,unreachable,70,r2_random,0.3,1,7,96,-0.131269010950735,0.183825467170176,-0.31509447812091,0.102062072615966,
quadratic,unreachable,70,r2_random,0.3,2,9,96,-0.107202560138699,0.0229156834834839,-0.130118243622183,0.102062072615966,
quadratic,unreachable,70,r2_random,0.3,3,5,96,-0.264763586535245,-0.00242271716917522,-0.262340869366069,0.102062072615966,
quadratic,unreachable,70,r2_targeted,0.2,1,9,96,-0.107202560138699,0.0229156834834839,-0.130118243622183,0.102062072615966,
quadratic,unreachable,70,r2_targeted,0.2,2,8,96,-0.133919584388803,-0.00463917452452081,-0.129280409864282,0.102062072615966,
quadratic,unreachable,70,r2_targeted,0.2,3,7,96,-0.131269010950735,0.183825467170176,-0.31509447812091,0.102062072615966,
quadratic,unreachable,70,r2_targeted,0.3,1,9,96,-0.107202560138699,0.0229156834834839,-0.130118243622183,0.102062072615966,
quadratic,unreachable,70,r2_targeted,0.3,2,8,96,-0.133919584388803,-0.00463917452452081,-0.129280409864282,0.102062072615966,
quadratic,unreachable,70,r2_targeted,0.3,3,7,96,-0.131269010950735,0.183825467170176,-0.31509447812091,0.102062072615966,
quadratic,unreachable,70,rinf_targeted,0.2,1,9,96,-0.107202560138699,0.0229156834834839,-0.130118243622183,0.102062072615966,
quadratic,unreachable,70,rinf_targeted,0.2,2,4,96,-0.366507260482643,0.0540805515100503,-0.420587811992693,0.102062072615966,
quadratic,unreachable,70,rinf_targeted,0.2,3,5,96,-0.264763586535245,-0.00242271716917522,-0.262340869366069,0.102062072615966,
quadratic,unreachable,70,rinf_targeted,0.3,1,9,96,-0.107202560138699,0.0229156834834839,-0.130118243622183,0.102062072615966,
quadratic,unreachable,70,rinf_targeted,0.3,2,4,96,-0.366507260482643,0.0540805515100503,-0.420587811992693,0.102062072615966,
quadratic,unreachable,70,rinf_targeted,0.3,3,5,96,-0.264763586535245,-0.00242271716917522,-0.262340869366069,0.102062072615966,
quadratic,unreachable,70,target_only,0.2,1,10,96,0.727875079954851,0.0644591353782587,0.663415944576593,0.102062072615966,1
quadratic,unreachable,70,target_only,0.2,2,10,96,0.675273059937729,0.0176951906385514,0.657577869299178,0.102062072615966,2
quadratic,unreachable,70,target_only,0.2,3,10,96,0.708608962139767,0.090445478898411,0.618163483241356,0.102062072615966,3
quadratic,unreachable,70,target_only,0.3,1,10,96,0.727875079954851,0.0644591353782587,0.663415944576593,0.102062072615966,1
quadratic,unreachable,71,r2_nearest,0.2,1,9,96,-0.168140713514189,0.12508911033893,-0.293229823853119,0.102062072615966,
quadratic,unreachable,71,r2_nearest,0.2,2,8,96,-0.198919744231362,-0.125196841263926,-0.0737229029674358,0.102062072615966,
quadratic,unreachable,71,r2_nearest,0.2,3,7,96,-0.143201919715316,-0.0384029181042748,-0.104799001611041,0.102062072615966,
quadratic,unreachable,71,r2_nearest,0.3,1,9,96,-0.168140713514189,0.12508911033893,-0.293229823853119,0.102062072615966,
